iter	Passed	Remaining
650	25844	172654
651	25885	172621
652	25926	172593
653	25967	172562
654	26009	172538
655	26049	172500
656	26090	172466
657	26129	172424
658	26170	172393
659	26211	172359
660	26251	172324
661	26291	172287
662	26332	172252
663	26373	172224
664	26414	172192
665	26455	172160
666	26496	172130
667	26537	172095
668	26578	172063
669	26617	172021
670	26643	171891
671	26683	171856
672	26724	171826
673	26765	171792
674	26806	171762
675	26846	171725
676	26886	171685
677	26927	171653
678	26969	171624
679	27010	171597
680	27051	171565
681	27092	171531
682	27133	171499
683	27174	171471
684	27215	171435
685	27255	171401
686	27297	171374
687	27338	171343
688	27379	171313
689	27419	171275
690	27459	171237
691	27501	171206
692	27542	171176
693	27584	171152
694	27625	171121
695	27666	171085
696	27706	171048
697	27746	171013
698	27770	170875
699	27810	170837
700	27852	170811
701	27894	170787
702	27936	170759
703	27978	170735
704	28019	170698
705	28059	170664
706	28099	170626
707	28141	170595
708	28183	170571
709	28223	170534
710	28264	170500
711	28305	170467
712	28345	170428
713	28388	170410
714	28429	170375
715	28471	170349
716	28512	170320
717	28554	170291
718	28594	170256
719	28635	170219
720	28676	170189
721	28719	170170
722	28760	170136
723	28801	170102
724	28842	170069
725	28882	170031
726	28922	169992
727	28963	169963
728	29005	169933
729	29046	169900
730	29087	169866
731	29127	169832
732	29171	169813
733	29213	169788
734	29255	169758
735	29296	169730
736	29337	169693
737	29379	169667
738	29420	169635
739	29462	169609
740	29504	169579
741	29545	169548
742	29586	169516
743	29627	169479
744	29666	169439
745	29707	169407
746	29753	169401
747	29800	169402
748	29845	169392
749	29889	169372
750	29933	169359
751	29976	169337
752	30022	169329
753	30065	169309
754	30109	169292
755	30153	169273
756	30194	169241
757	30235	169204
758	30275	169165
759	30315	169131
760	30357	169099
761	30398	169065
762	30438	169026
763	30479	168992
764	30524	168980
765	30567	168958
766	30610	168934
767	30651	168903
768	30692	168869
769	30733	168837
770	30775	168807
771	30817	168776
772	30858	168741
773	30899	168709
774	30943	168692
775	30985	168664
776	31028	168639
777	31070	168609
778	31096	168497
779	31136	168459
780	31178	168426
781	31218	168386
782	31259	168351
783	31299	168314
784	31340	168281
785	31384	168261
786	31427	168237
787	31467	168198
788	31507	168161
789	31550	168137
790	31592	168105
791	31640	168108
792	31684	168090
793	31725	168059
794	31778	168083
795	31825	168081
796	31867	168053
797	31910	168029
798	31953	168005
799	31995	167975
800	32037	167946
801	32079	167917
802	32121	167885
803	32164	167861
804	32205	167829
805	32247	167800
806	32289	167769
807	32332	167747
808	32374	167714
809	32416	167687
810	32458	167656
811	32500	167626
812	32543	167599
813	32576	167522
814	32616	167482
815	32657	167450
816	32692	167383
817	32735	167361
818	32777	167330
819	32819	167301
820	32862	167276
821	32904	167243
822	32947	167220
823	32991	167202
824	33035	167179
825	33077	167149
826	33120	167124
827	33163	167097
828	33204	167063
829	33245	167028
830	33286	166994
831	33327	166957
832	33369	166928
833	33382	166751
834	33422	166711
835	33464	166680
836	33508	166659
837	33553	166645
838	33598	166630
839	33640	166602
840	33686	166590
841	33731	166572
842	33773	166546
843	33817	166521
844	33852	166457
845	33894	166428
846	33939	166413
847	33984	166396
848	34028	166377
849	34072	166356
850	34116	166332
851	34160	166312
852	34201	166277
853	34246	166260
854	34292	166249
855	34334	166219
856	34377	166189
857	34419	166161
858	34463	166138
859	34507	166118
860	34553	166105
861	34596	166081
862	34645	166083
863	34696	166094
864	34743	166086
865	34788	166069
866	34832	166046
867	34878	166033
868	34965	166218
869	35011	166202
870	35054	166175
871	35098	166153
872	35144	166140
873	35189	166122
874	35234	166106
875	35279	166089
876	35324	166070
877	35369	166049
878	35411	166018
879	35453	165988
880	35498	165966
881	35541	165940
882	35585	165916
883	35628	165891
884	35672	165865
885	35715	165839
886	35758	165810
887	35800	165779
888	35842	165747
889	35886	165720
890	35928	165690
891	35976	165686
892	36037	165739
893	36081	165718
894	36125	165694
895	36170	165675
896	36215	165655
897	36261	165640
898	36306	165620
899	36350	165595
900	36395	165575
901	36443	165573
902	36489	165554
903	36534	165536
904	36569	165472
905	36612	165444
906	36657	165421
907	36700	165394
908	36743	165364
909	36786	165337
910	36829	165307
911	36872	165279
912	36915	165252
913	36958	165221
914	37002	165195
915	37044	165164
916	37088	165137
917	37131	165110
918	37173	165075
919	37216	165046
920	37260	165020
921	37303	164991
922	37347	164968
923	37389	164935
924	37432	164903
925	37475	164874
926	37518	164845
927	37560	164815
928	37602	164779
929	37646	164753
930	37689	164726
931	37732	164695
932	37774	164663
933	37818	164636
934	37861	164605
935	37904	164578
936	37947	164547
937	37989	164513
938	38032	164481
939	38075	164454
940	38117	164420
941	38159	164385
942	38202	164355
943	38243	164317
944	38285	164281
945	38327	164249
946	38369	164215
947	38411	164179
948	38453	164145
949	38495	164111
950	38537	164078
951	38579	164043
952	38620	164007
953	38662	163972
954	38706	163944
955	38748	163910
956	38790	163877
957	38833	163845
958	38876	163817
959	38920	163790
960	38962	163754
961	39003	163718
962	39046	163688
963	39088	163654
964	39130	163616
965	39171	163581
966	39194	163467
967	39235	163429
968	39278	163398
969	39322	163369
970	39363	163331
971	39405	163296
972	39446	163257
973	39488	163226
974	39531	163194
975	39573	163159
976	39613	163118
977	39656	163087
978	39699	163056
979	39741	163019
980	39783	162985
981	39824	162949
982	39857	162876
983	39899	162840
984	39940	162803
985	39982	162766
986	40024	162734
987	40067	162703
988	40111	162675
989	40153	162641
990	40195	162606
991	40236	162568
992	40278	162531
993	40320	162499
994	40363	162467
995	40405	162433
996	40449	162404
997	40491	162371
998	40533	162336
999	40577	162308
1000	40618	162272
1001	40660	162237
1002	40704	162209
1003	40747	162176
1004	40788	162140
1005	40831	162106
1006	40873	162072
1007	40915	162037
1008	40957	162003
1009	40999	161968
1010	41041	161933
1011	41083	161898
1012	41125	161862
1013	41166	161825
1014	41209	161791
1015	41250	161755
1016	41293	161722
1017	41335	161686
1018	41377	161650
1019	41419	161615
1020	41460	161579
1021	41503	161547
1022	41546	161516
1023	41587	161478
1024	41629	161442
1025	41672	161409
1026	41714	161373
1027	41755	161337
1028	41797	161298
1029	41838	161260
1030	41881	161231
1031	41924	161196
1032	41951	161105
1033	41991	161062
1034	42033	161027
1035	42076	160997
1036	42117	160956
1037	42159	160920
1038	42200	160883
1039	42242	160845
1040	42285	160813
1041	42327	160778
1042	42369	160744
1043	42410	160706
1044	42452	160669
1045	42494	160633
1046	42536	160597
1047	42578	160564
1048	42619	160525
1049	42661	160487
1050	42703	160452
1051	42744	160413
1052	42785	160373
1053	42829	160345
1054	42870	160307
1055	42911	160268
1056	42952	160230
1057	42993	160190
1058	43035	160153
1059	43078	160120
1060	43120	160085
1061	43161	160048
1062	43202	160007
1063	43246	159978
1064	43290	159952
1065	43332	159914
1066	43374	159878
1067	43415	159840
1068	43457	159803
1069	43498	159766
1070	43540	159730
1071	43582	159692
1072	43625	159663
1073	43667	159626
1074	43709	159589
1075	43750	159552
1076	43793	159518
1077	43834	159479
1078	43882	159464
1079	43924	159429
1080	43967	159396
1081	44009	159359
1082	44051	159324
1083	44093	159290
1084	44134	159249
1085	44176	159213
1086	44217	159173
1087	44258	159136
1088	44300	159099
1089	44343	159066
1090	44384	159028
1091	44425	158988
1092	44467	158953
1093	44509	158917
1094	44552	158882
1095	44594	158846
1096	44636	158812
1097	44679	158780
1098	44721	158742
1099	44763	158708
1100	44805	158671
1101	44850	158645
1102	44892	158608
1103	44935	158578
1104	44986	158573
1105	45029	158539
1106	45072	158505
1107	45114	158469
1108	45155	158431
1109	45197	158395
1110	45240	158360
1111	45283	158329
1112	45324	158290
1113	45365	158251
1114	45408	158215
1115	45450	158180
1116	45483	158113
1117	45524	158071
1118	45565	158033
1119	45584	157918
1120	45627	157884
1121	45669	157848
1122	45711	157812
1123	45739	157728
1124	45780	157687
1125	45821	157650
1126	45864	157616
1127	45906	157580
1128	45950	157549
1129	45992	157512
1130	46035	157479
1131	46078	157449
1132	46121	157416
1133	46176	157424
1134	46227	157418
1135	46271	157389
1136	46313	157351
1137	46356	157318
1138	46398	157281
1139	46441	157249
1140	46483	157213
1141	46526	157180
1142	46569	157145
1143	46611	157110
1144	46654	157076
1145	46696	157039
1146	46738	157002
1147	46779	156964
1148	46823	156932
1149	46865	156898
1150	46907	156860
1151	46949	156824
1152	46991	156786
1153	47033	156749
1154	47074	156712
1155	47117	156677
1156	47158	156638
1157	47201	156605
1158	47244	156571
1159	47286	156533
1160	47327	156496
1161	47369	156459
1162	47412	156425
1163	47455	156389
1164	47497	156354
1165	47539	156318
1166	47580	156277
1167	47624	156247
1168	47668	156216
1169	47710	156179
1170	47752	156143
1171	47792	156102
1172	47835	156065
1173	47876	156027
1174	47917	155988
1175	47959	155948
1176	48001	155914
1177	48044	155879
1178	48085	155840
1179	48127	155801
1180	48168	155764
1181	48210	155725
1182	48252	155689
1183	48275	155590
1184	48314	155543
1185	48356	155508
1186	48398	155470
1187	48440	155434
1188	48482	155397
1189	48523	155357
1190	48565	155320
1191	48607	155284
1192	48651	155251
1193	48692	155213
1194	48734	155174
1195	48775	155136
1196	48819	155105
1197	48862	155070
1198	48904	155034
1199	48946	154998
1200	48989	154962
1201	49031	154927
1202	49073	154888
1203	49114	154850
1204	49156	154813
1205	49199	154778
1206	49242	154744
1207	49284	154706
1208	49325	154668
1209	49367	154630
1210	49409	154592
1211	49451	154556
1212	49492	154516
1213	49534	154477
1214	49576	154441
1215	49621	154415
1216	49664	154379
1217	49706	154343
1218	49755	154326
1219	49797	154292
1220	49840	154255
1221	49882	154218
1222	49923	154179
1223	49964	154140
1224	50008	154107
1225	50053	154080
1226	50095	154043
1227	50138	154008
1228	50182	153977
1229	50225	153941
1230	50268	153910
1231	50310	153872
1232	50358	153853
1233	50401	153817
1234	50445	153786
1235	50489	153754
1236	50531	153717
1237	50575	153687
1238	50617	153650
1239	50662	153621
1240	50704	153584
1241	50747	153550
1242	50791	153518
1243	50833	153482
1244	50878	153451
1245	50921	153417
1246	50963	153380
1247	51006	153345
1248	51051	153318
1249	51072	153217
1250	51112	153174
1251	51155	153140
1252	51200	153112
1253	51244	153080
1254	51287	153044
1255	51329	153007
1256	51373	152975
1257	51415	152939
1258	51458	152904
1259	51501	152870
1260	51543	152833
1261	51588	152802
1262	51631	152767
1263	51675	152735
1264	51717	152699
1265	51761	152666
1266	51803	152631
1267	51847	152599
1268	51882	152539
1269	51923	152500
1270	51968	152472
1271	52012	152437
1272	52055	152404
1273	52096	152364
1274	52138	152326
1275	52180	152288
1276	52222	152249
1277	52263	152209
1278	52304	152170
1279	52346	152133
1280	52390	152101
1281	52433	152066
1282	52474	152025
1283	52516	151986
1284	52558	151948
1285	52599	151907
1286	52642	151873
1287	52684	151836
1288	52726	151796
1289	52768	151760
1290	52811	151726
1291	52853	151687
1292	52895	151648
1293	52936	151610
1294	52964	151530
1295	53006	151492
1296	53047	151454
1297	53089	151414
1298	53130	151374
1299	53171	151335
1300	53215	151302
1301	53256	151262
1302	53297	151222
1303	53339	151183
1304	53381	151144
1305	53424	151109
1306	53446	151017
1307	53487	150975
1308	53528	150933
1309	53570	150896
1310	53612	150860
1311	53654	150821
1312	53697	150785
1313	53739	150748
1314	53780	150708
1315	53823	150672
1316	53865	150634
1317	53906	150593
1318	53947	150553
1319	53989	150515
1320	54031	150479
1321	54073	150439
1322	54115	150401
1323	54156	150362
1324	54200	150328
1325	54242	150290
1326	54282	150248
1327	54324	150209
1328	54346	150116
1329	54389	150081
1330	54432	150046
1331	54473	150005
1332	54514	149965
1333	54555	149925
1334	54597	149887
1335	54639	149850
1336	54681	149811
1337	54724	149775
1338	54766	149739
1339	54809	149704
1340	54851	149666
1341	54893	149627
1342	54934	149587
1343	54976	149548
1344	55019	149514
1345	55061	149476
1346	55103	149437
1347	55144	149398
1348	55188	149363
1349	55230	149328
1350	55272	149288
1351	55313	149248
1352	55355	149209
1353	55397	149172
1354	55438	149132
1355	55480	149094
1356	55521	149052
1357	55563	149015
1358	55605	148977
1359	55646	148937
1360	55689	148900
1361	55733	148868
1362	55776	148832
1363	55819	148797
1364	55861	148758
1365	55902	148719
1366	55944	148680
1367	55987	148645
1368	56029	148606
1369	56039	148484
1370	56079	148440
1371	56121	148402
1372	56163	148365
1373	56207	148332
1374	56249	148293
1375	56290	148254
1376	56332	148214
1377	56374	148177
1378	56418	148144
1379	56460	148106
1380	56502	148068
1381	56545	148032
1382	56587	147995
1383	56628	147954
1384	56669	147913
1385	56711	147874
1386	56755	147842
1387	56797	147804
1388	56840	147768
1389	56881	147728
1390	56922	147687
1391	56964	147649
1392	57006	147612
1393	57048	147573
1394	57090	147535
1395	57131	147493
1396	57173	147457
1397	57208	147399
1398	57249	147359
1399	57291	147320
1400	57333	147281
1401	57374	147242
1402	57416	147204
1403	57457	147164
1404	57499	147125
1405	57543	147093
1406	57586	147057
1407	57628	147019
1408	57670	146979
1409	57712	146941
1410	57732	146848
1411	57773	146806
1412	57815	146768
1413	57857	146730
1414	57899	146691
1415	57941	146654
1416	57983	146615
1417	58024	146574
1418	58064	146533
1419	58105	146492
1420	58146	146450
1421	58188	146413
1422	58231	146375
1423	58273	146338
1424	58314	146297
1425	58357	146261
1426	58412	146255
1427	58469	146256
1428	58517	146231
1429	58563	146203
1430	58606	146168
1431	58648	146129
1432	58690	146090
1433	58733	146056
1434	58778	146023
1435	58819	145982
1436	58861	145944
1437	58901	145902
1438	58942	145862
1439	58985	145825
1440	59027	145787
1441	59068	145746
1442	59109	145706
1443	59152	145669
1444	59195	145633
1445	59237	145595
1446	59280	145558
1447	59321	145518
1448	59363	145478
1449	59405	145441
1450	59448	145404
1451	59490	145365
1452	59532	145327
1453	59552	145235
1454	59592	145193
1455	59634	145153
1456	59675	145112
1457	59717	145075
1458	59762	145043
1459	59804	145005
1460	59845	144965
1461	59888	144927
1462	59931	144891
1463	59978	144867
1464	60021	144829
1465	60063	144791
1466	60107	144758
1467	60149	144718
1468	60192	144684
1469	60234	144645
1470	60277	144607
1471	60318	144567
1472	60362	144532
1473	60404	144495
1474	60438	144438
1475	60479	144397
1476	60522	144359
1477	60565	144323
1478	60606	144283
1479	60648	144244
1480	60689	144203
1481	60732	144166
1482	60774	144129
1483	60816	144091
1484	60849	144031
1485	60891	143992
1486	60933	143954
1487	60976	143918
1488	61018	143880
1489	61061	143841
1490	61103	143803
1491	61145	143766
1492	61188	143729
1493	61229	143687
1494	61270	143648
1495	61313	143612
1496	61356	143575
1497	61399	143538
1498	61441	143501
1499	61490	143476
1500	61533	143441
1501	61575	143402
1502	61617	143363
1503	61659	143324
1504	61702	143290
1505	61745	143253
1506	61789	143217
1507	61831	143179
1508	61873	143141
1509	61918	143108
1510	61960	143071
1511	62002	143032
1512	62045	142994
1513	62086	142954
1514	62127	142914
1515	62171	142879
1516	62212	142839
1517	62254	142800
1518	62298	142765
1519	62342	142730
1520	62385	142695
1521	62428	142657
1522	62470	142620
1523	62503	142561
1524	62545	142521
1525	62588	142484
1526	62629	142444
1527	62671	142405
1528	62714	142369
1529	62757	142332
1530	62800	142295
1531	62841	142254
1532	62884	142217
1533	62927	142181
1534	62970	142145
1535	63003	142086
1536	63045	142046
1537	63086	142006
1538	63129	141969
1539	63172	141932
1540	63213	141892
1541	63256	141854
1542	63298	141817
1543	63342	141781
1544	63384	141743
1545	63426	141704
1546	63467	141663
1547	63510	141625
1548	63554	141592
1549	63597	141555
1550	63639	141516
1551	63682	141480
1552	63724	141441
1553	63748	141362
1554	63790	141323
1555	63813	141242
1556	63854	141202
1557	63898	141168
1558	63941	141131
1559	63983	141091
1560	64024	141051
1561	64067	141013
1562	64110	140976
1563	64153	140940
1564	64195	140902
1565	64237	140863
1566	64278	140823
1567	64322	140787
1568	64365	140750
1569	64406	140710
1570	64449	140672
1571	64492	140637
1572	64535	140599
1573	64577	140561
1574	64618	140520
1575	64661	140483
1576	64704	140445
1577	64747	140409
1578	64789	140369
1579	64831	140330
1580	64874	140293
1581	64917	140256
1582	64960	140221
1583	65003	140183
1584	65045	140144
1585	65086	140104
1586	65131	140071
1587	65173	140033
1588	65215	139994
1589	65257	139955
1590	65299	139915
1591	65343	139880
1592	65385	139842
1593	65427	139804
1594	65469	139764
1595	65512	139726
1596	65556	139693
1597	65598	139654
1598	65640	139614
1599	65682	139575
1600	65724	139536
1601	65767	139499
1602	65809	139459
1603	65851	139421
1604	65874	139342
1605	65907	139284
1606	65949	139244
1607	65994	139211
1608	66036	139173
1609	66077	139131
1610	66104	139062
1611	66145	139020
1612	66187	138980
1613	66228	138939
1614	66270	138900
1615	66312	138861
1616	66354	138824
1617	66395	138782
1618	66437	138742
1619	66480	138705
1620	66526	138676
1621	66569	138638
1622	66611	138599
1623	66638	138529
1624	66678	138487
1625	66722	138450
1626	66764	138411
1627	66806	138373
1628	66848	138334
1629	66890	138294
1630	66932	138255
1631	66973	138215
1632	67015	138176
1633	67057	138136
1634	67099	138098
1635	67142	138061
1636	67184	138022
1637	67225	137981
1638	67268	137943
1639	67310	137904
1640	67354	137869
1641	67395	137829
1642	67437	137789
1643	67479	137749
1644	67522	137712
1645	67564	137673
1646	67605	137632
1647	67646	137592
1648	67688	137552
1649	67731	137515
1650	67773	137475
1651	67814	137436
1652	67856	137396
1653	67900	137361
1654	67944	137325
1655	67986	137286
1656	68028	137246
1657	68069	137207
1658	68111	137168
1659	68154	137129
1660	68196	137090
1661	68238	137050
1662	68280	137011
1663	68322	136973
1664	68365	136936
1665	68407	136897
